date,M1M2,regime_label,window,in_warmup,fair_value,deviation,dev_zscore,signal,model_regime,confidence_score
2023-09-19,0.810000000000002,Deep-Backwardation,train,FALSE,1.72492986137365,-0.914929861373652,-1.13897809155379,FLAT,Deep-Backwardation,0.8675
2023-09-20,0.667636363636362,Deep-Backwardation,train,FALSE,1.65044364135884,-0.982807277722476,-1.29202835222023,FLAT,Deep-Backwardation,0.7758
2023-09-21,1.28925438596491,Deep-Backwardation,train,FALSE,1.58686985852564,-0.297615472560729,-0.401602143561158,FLAT,Deep-Backwardation,0.8731
2023-09-22,1.72118881118881,Deep-Backwardation,train,FALSE,1.55980515719748,0.161383653991327,0.220182363110733,FLAT,Deep-Backwardation,0.8262
2023-09-23,1.72166666666665,Deep-Backwardation,train,FALSE,1.53843513832746,0.183231528339186,0.252692050743202,FLAT,Deep-Backwardation,0.8755
2023-09-25,1.58880952380952,Deep-Backwardation,train,FALSE,1.51681074439515,0.0719987794143744,0.100565179572513,FLAT,Deep-Backwardation,0.8637
2023-09-26,1.64433333333334,Deep-Backwardation,train,FALSE,1.49905127221784,0.145282061115498,0.201270959111494,FLAT,Deep-Backwardation,0.8003
2023-09-27,2.37418181818182,Deep-Backwardation,train,FALSE,1.53281455271351,0.841367265468307,1.13156367427961,FLAT,Deep-Backwardation,0.7372
2023-09-28,2.0358152173913,Deep-Backwardation,train,FALSE,1.53620046477462,0.499614752616675,0.661651318411802,FLAT,Deep-Backwardation,0.8642
2023-09-29,1.99321428571429,Deep-Backwardation,train,FALSE,1.52973913588689,0.463475149827403,0.606401700366537,FLAT,Deep-Backwardation,0.8964
2023-09-30,1.97500000000001,Deep-Backwardation,train,FALSE,1.5341136634757,0.440886336524309,0.569757471055084,FLAT,Deep-Backwardation,0.8589
2023-10-02,1.66706349206349,Deep-Backwardation,train,FALSE,1.47016845068888,0.196895041374615,0.254868160601187,FLAT,Deep-Backwardation,0.8147
2023-10-03,1.85211129296236,Deep-Backwardation,train,FALSE,1.49384726421861,0.358264028743753,0.462736858893537,FLAT,Deep-Backwardation,0.8351
2023-10-04,1.76031372549022,Deep-Backwardation,train,FALSE,1.41536920633607,0.344944519154146,0.444614551811553,FLAT,Deep-Backwardation,0.835
2023-10-05,1.47066666666667,Deep-Backwardation,train,FALSE,1.37700971414874,0.0936569525179345,0.120232151655817,FLAT,Deep-Backwardation,0.7846
2023-10-06,1.62916666666666,Deep-Backwardation,train,FALSE,1.35762148465551,0.271545182011153,0.346131513300823,FLAT,Deep-Backwardation,0.8208
2023-10-07,1.61499999999998,Deep-Backwardation,train,FALSE,1.34623920952323,0.268760790476749,0.34044029807507,FLAT,Deep-Backwardation,0.8057
2023-10-09,1.77328571428572,Deep-Backwardation,train,FALSE,1.38232198971836,0.390963724567358,0.490702435724501,FLAT,Deep-Backwardation,0.78
2023-10-10,1.78280112044818,Deep-Backwardation,train,FALSE,1.36652409559336,0.416277024854815,0.517524837244785,FLAT,Deep-Backwardation,0.7367
2023-10-11,1.43480519480519,Deep-Backwardation,train,FALSE,1.31783707865008,0.116968116155106,0.144884291435029,FLAT,Deep-Backwardation,0.7612
2023-10-12,1.22883040935672,Deep-Backwardation,train,FALSE,1.32310988977739,-0.0942794804206686,-0.116606041372923,FLAT,Deep-Backwardation,0.7244
2023-10-13,1.32048484848485,Deep-Backwardation,train,FALSE,1.39203482795381,-0.07154997946896,-0.0884033743267157,FLAT,Deep-Backwardation,0.7255
2023-10-14,1.15000000000001,Deep-Backwardation,train,FALSE,1.38511130703029,-0.235111307030279,-0.290410332044125,FLAT,Deep-Backwardation,0.6908
2023-10-16,1.37200000000001,Deep-Backwardation,train,FALSE,1.32436516752665,0.04763483247336,0.0586873845895102,FLAT,Deep-Backwardation,0.6801
2023-10-17,1.30607142857143,Deep-Backwardation,train,FALSE,1.33282234232034,-0.0267509137489144,-0.0329125628277868,FLAT,Deep-Backwardation,0.679
2023-10-18,1.021,Deep-Backwardation,train,FALSE,1.31062792994073,-0.28962792994073,-0.35885478041172,FLAT,Deep-Backwardation,0.6418
2023-10-19,1.14375000000001,Deep-Backwardation,train,FALSE,1.29772884400751,-0.153978844007495,-0.190901438061203,FLAT,Deep-Backwardation,0.6422
2023-10-20,0.917090909090888,Deep-Backwardation,train,FALSE,1.28671363192328,-0.369622722832393,-0.459001189045401,FLAT,Deep-Backwardation,0.6226
2023-10-23,1.09512145748988,Deep-Backwardation,train,FALSE,1.23836013801476,-0.143238680524877,-0.179374702691451,FLAT,Deep-Backwardation,0.5623
2023-10-24,0.72126984126983,Deep-Backwardation,train,FALSE,1.1573239294529,-0.436054088183067,-0.583902266307768,FLAT,Deep-Backwardation,0.5764
2023-10-25,0.728472222222223,Deep-Backwardation,train,FALSE,1.13019623512549,-0.401724012903265,-0.541814414748405,FLAT,Deep-Backwardation,0.6156
2023-10-26,0.665846153846147,Transition-Loosening,train,FALSE,,,,FLAT,,0.5733
2023-10-27,0.814141414141403,Transition-Loosening,train,FALSE,,,,FLAT,,0.5813
2023-10-28,1.09571428571429,Transition-Loosening,train,FALSE,,,,FLAT,,0.4675
2023-10-30,0.625966386554637,Transition-Loosening,train,FALSE,,,,FLAT,,0.5214
2023-10-31,0.452000000000012,Transition-Loosening,train,FALSE,,,,FLAT,,0.5447
2023-11-01,0.35799999999999,Transition-Tightening,train,FALSE,,,,FLAT,,0.5498
2023-11-02,0.323703703703714,Transition-Tightening,train,FALSE,,,,FLAT,,0.5621
2023-11-03,0.359078947368417,Transition-Tightening,train,FALSE,,,,FLAT,,0.5727
2023-11-04,0.315000000000012,Transition-Tightening,train,FALSE,,,,FLAT,,0.5928
2023-11-06,0.254396135265708,Easing-Backwardation,train,FALSE,0.669046788226797,-0.414650652961089,-0.77846559687862,FLAT,Easing-Backwardation,0.6162
2023-11-07,0.17602240896359,Easing-Backwardation,train,FALSE,0.636330494631487,-0.460308085667897,-0.860562737478935,FLAT,Easing-Backwardation,0.6236
2023-11-08,0.0431282051282125,Stable-Elevated,train,FALSE,-0.0148527422906743,0.0579809474188868,0.647479656951959,FLAT,Stable-Elevated,0.6296
2023-11-09,-0.0061038961038804,Stable-Depressed,train,FALSE,,,,FLAT,,0.6441
2023-11-10,0.00558620689653822,Stable-Elevated,train,FALSE,0.0774434183908919,-0.0718572114943537,-0.81993797871814,FLAT,Stable-Elevated,0.6662
2023-11-11,0.00500000000000966,Stable-Elevated,train,FALSE,0.0944483498302739,-0.0894483498302643,-1.03627279609746,FLAT,Stable-Elevated,0.6696
2023-11-13,0.0637556561085972,Stable-Elevated,train,FALSE,0.0337252883776004,0.0300303677309968,0.346419421833358,FLAT,Stable-Elevated,0.6906
2023-11-14,0.0645833333333314,Stable-Elevated,train,FALSE,0.0126629375151608,0.0519203958181706,0.592554723421883,FLAT,Stable-Elevated,0.6831
2023-11-15,-0.123928571428564,Contango-Surplus,train,FALSE,-0.185807739952542,0.0618791685239783,0.695857052909001,FLAT,Contango-Surplus,0.7082
2023-11-16,-0.182924999999997,Contango-Surplus,train,FALSE,-0.18015271897796,-0.0027722810220368,-0.0314456483457051,FLAT,Contango-Surplus,0.7112
2023-11-17,-0.21905555555557,Contango-Surplus,train,FALSE,-0.179190536790357,-0.0398650187652131,-0.455860196782929,FLAT,Contango-Surplus,0.4983
2023-11-18,-3.11833333333334,Deep-Contango,train,FALSE,-1.30081565079935,-1.81751768253399,-7.50495610921711,FLAT,Deep-Contango,0.51
2023-11-20,-0.268970398970396,Contango-Surplus,train,FALSE,-0.191659323411555,-0.077311075558841,-0.888076264293328,FLAT,Contango-Surplus,0.5333
2023-11-21,-0.115600000000015,Contango-Surplus,train,FALSE,-0.193152217537901,0.0775522175378863,0.889472335598199,FLAT,Contango-Surplus,0.7396
2023-11-22,-0.122354679802953,Contango-Surplus,train,FALSE,-0.184606613139122,0.0622519333361694,0.715151503865392,FLAT,Contango-Surplus,0.7951
2023-11-23,-0.169333333333313,Contango-Surplus,train,FALSE,-0.175435096631134,0.00610176329782144,0.0706353527031292,FLAT,Contango-Surplus,0.8078
2023-11-24,-0.289999999999992,Deep-Contango,train,FALSE,-0.923544749991632,0.63354474999164,2.46779432241781,FLAT,Deep-Contango,0.8005
2023-11-27,-0.224499999999992,Contango-Surplus,train,FALSE,-0.184890335580565,-0.0396096644194266,-0.458694953512591,FLAT,Contango-Surplus,0.8627
2023-11-28,-0.157631160572336,Contango-Surplus,train,FALSE,-0.188291467865588,0.0306603072932525,0.355996999177266,FLAT,Contango-Surplus,0.8749
2023-11-29,-0.0986324786324815,Easing-Contango,train,FALSE,,,,FLAT,,0.8792
2023-11-30,-0.087619047619043,Stable-Depressed,train,FALSE,,,,FLAT,,0.884
2023-12-01,-0.177692307692297,Easing-Contango,train,FALSE,,,,FLAT,,0.8863
2023-12-02,-0.170000000000016,Easing-Contango,train,FALSE,,,,FLAT,,0.8875
2023-12-04,-0.254015151515148,Contango-Surplus,train,FALSE,-0.182041443850081,-0.0719737076650666,-0.833865837085958,FLAT,Contango-Surplus,0.8832
2023-12-05,-0.224523809523802,Contango-Surplus,train,FALSE,-0.183749086680414,-0.040774722843388,-0.472666570505792,FLAT,Contango-Surplus,0.8919
2023-12-06,-0.254476190476183,Contango-Surplus,train,FALSE,-0.190012823057548,-0.0644633674186354,-0.750838950422943,FLAT,Contango-Surplus,0.8971
2023-12-07,-0.268666666666647,Contango-Surplus,train,FALSE,-0.18506702734585,-0.0835996393207972,-0.971742558963659,FLAT,Contango-Surplus,0.8875
2023-12-08,-0.203571428571422,Contango-Surplus,train,FALSE,-0.1831319161617,-0.0204395124097216,-0.237991851112014,FLAT,Contango-Surplus,0.8928
2023-12-09,-0.183333333333323,Contango-Surplus,train,FALSE,-0.164931490161004,-0.0184018431723186,-0.214583921302496,FLAT,Contango-Surplus,0.8881
2023-12-11,-0.234444444444435,Contango-Surplus,train,FALSE,-0.17911870227747,-0.0553257421669648,-0.644435309051928,FLAT,Contango-Surplus,0.897
2023-12-12,-0.265873015873041,Contango-Surplus,train,FALSE,-0.163467695875197,-0.102405319997844,-1.18540095039211,FLAT,Contango-Surplus,0.8912
2023-12-13,-0.239444444444445,Contango-Surplus,train,FALSE,-0.160740248099259,-0.0787041963451862,-0.908681414763167,FLAT,Contango-Surplus,0.8888
2023-12-14,-0.285499999999999,Contango-Surplus,train,FALSE,-0.167434451496938,-0.118065548503061,-1.35153651531806,FLAT,Contango-Surplus,0.8986
2023-12-15,-0.340714285714284,Deep-Contango,train,FALSE,-0.708439392287164,0.36772510657288,1.40565827111192,FLAT,Deep-Contango,0.8872
2023-12-16,-0.310833333333349,Deep-Contango,train,FALSE,-0.838994743301096,0.528161409967747,1.95189956846707,FLAT,Deep-Contango,0.8887
2023-12-18,-0.364117647058833,Deep-Contango,train,FALSE,-0.645684271197463,0.28156662413863,1.03526951334563,FLAT,Deep-Contango,0.8841
2023-12-19,-0.316077468630652,Deep-Contango,train,FALSE,-0.628544324271917,0.312466855641265,1.14029752789558,FLAT,Deep-Contango,0.896
2023-12-20,-0.251831364124598,Contango-Surplus,train,FALSE,-0.172395373324931,-0.0794359907996669,-0.907969859043113,FLAT,Contango-Surplus,0.8975
2023-12-21,-0.169210526315808,Contango-Surplus,train,FALSE,-0.172393874626761,0.0031833483109526,0.0364687329939112,FLAT,Contango-Surplus,0.8894
2023-12-22,-0.151166253101735,Easing-Contango,train,FALSE,,,,FLAT,,0.8958
2023-12-23,-0.155000000000015,Easing-Contango,train,FALSE,,,,FLAT,,0.8974
2023-12-26,-0.134871794871799,Easing-Contango,train,FALSE,,,,FLAT,,0.8867
2023-12-27,-0.202184873949577,Easing-Contango,train,FALSE,,,,FLAT,,0.8908
2023-12-28,-0.208518518518517,Easing-Contango,train,FALSE,,,,FLAT,,0.8953
2023-12-29,-0.187116935483886,Easing-Contango,train,FALSE,,,,FLAT,,0.8931
2023-12-30,-0.210000000000008,Easing-Contango,train,FALSE,,,,FLAT,,0.8987
2024-01-02,-0.245284090909067,Easing-Contango,validation,FALSE,,,,FLAT,,0.8838
2024-01-03,-0.177111969111991,Easing-Contango,validation,FALSE,,,,FLAT,,0.8934
2024-01-04,-0.166298701298715,Contango-Surplus,validation,FALSE,-0.172242711805464,0.00594401050674931,0.068095134716432,FLAT,Contango-Surplus,0.8808
2024-01-05,-0.0220833333333275,Easing-Contango,validation,FALSE,,,,FLAT,,0.8744
2024-01-06,-0.0383333333333411,Easing-Contango,validation,FALSE,,,,FLAT,,0.8864
2024-01-08,-0.144370370370353,Contango-Surplus,validation,FALSE,-0.167863383539787,0.0234930131694338,0.269138134068069,FLAT,Contango-Surplus,0.8623
2024-01-09,0.00307359307359434,Stable-Elevated,validation,FALSE,-0.299241088763302,0.302314681836896,3.45024320133445,SELL_SPREAD,Stable-Elevated,0.8693
2024-01-10,-0.0589950980392047,Easing-Contango,validation,FALSE,,,,FLAT,,0.8956
2024-01-11,-0.0777667493796628,Easing-Contango,validation,FALSE,,,,FLAT,,0.8967
2024-01-12,-0.123308270676688,Easing-Contango,validation,FALSE,,,,FLAT,,0.891
2024-01-13,-0.108333333333334,Easing-Contango,validation,FALSE,,,,FLAT,,0.8931
2024-01-15,-0.145757575757571,Contango-Surplus,validation,FALSE,-0.167372056819847,0.0216144810622763,0.247617496316708,FLAT,Contango-Surplus,0.8768
2024-01-16,-0.120999999999995,Contango-Surplus,validation,FALSE,-0.160045216777634,0.0390452167776392,0.447305618569588,FLAT,Contango-Surplus,0.8506
2024-01-17,0.0638815789473739,Stable-Elevated,validation,FALSE,-0.260604957996776,0.32448653694415,3.70328513724032,SELL_SPREAD,Stable-Elevated,0.8545
2024-01-18,0.178055555555545,Stable-Elevated,validation,FALSE,-0.206978085349111,0.385033640904656,4.39429436157212,SELL_SPREAD,Stable-Elevated,0.8404
2024-01-19,0.19674922600619,Stable-Elevated,validation,FALSE,-0.207718084425511,0.404467310431701,4.61608605807609,SELL_SPREAD,Stable-Elevated,0.7984
2024-01-20,0.530803571428578,Stable-Elevated,validation,FALSE,-0.207728018528272,0.73853158995685,8.42867961865674,SELL_SPREAD,Stable-Elevated,0.7396
2024-01-22,0.284072727272715,Stable-Elevated,validation,FALSE,-0.202702030881726,0.486774758154441,5.55544074041927,SELL_SPREAD,Stable-Elevated,0.8004
2024-01-23,0.10499999999999,Stable-Elevated,validation,FALSE,-0.207300886115286,0.312300886115276,3.56421329768989,SELL_SPREAD,Stable-Elevated,0.766
2024-01-24,0.0947670250896095,Stable-Elevated,validation,FALSE,-0.209678231629297,0.304445256718906,3.47455892909509,SELL_SPREAD,Stable-Elevated,0.7686
2024-01-25,0.166983333333349,Stable-Elevated,validation,FALSE,-0.214860014418715,0.381843347752064,4.35788432950515,SELL_SPREAD,Stable-Elevated,0.7606
2024-01-26,0.164999999999992,Stable-Elevated,validation,FALSE,-0.255680955025074,0.420680955025066,4.80112840099906,SELL_SPREAD,Stable-Elevated,0.7584
2024-01-27,0.159999999999997,Stable-Elevated,validation,FALSE,-0.237800092540728,0.397800092540725,4.5399947380635,SELL_SPREAD,Stable-Elevated,0.7445
2024-01-29,0.125000000000014,Stable-Elevated,validation,FALSE,-0.25277918216635,0.377779182166364,4.31150100602261,SELL_SPREAD,Stable-Elevated,0.7097
2024-01-30,0.194108108108111,Stable-Elevated,validation,FALSE,-0.246298288607652,0.440406396715763,5.02625002153407,SELL_SPREAD,Stable-Elevated,0.6963
2024-01-31,0.154599999999988,Stable-Elevated,validation,FALSE,-0.290439889011524,0.445039889011512,5.07913093090542,SELL_SPREAD,Stable-Elevated,0.6942
2024-02-01,0.0784415584415683,Easing-Backwardation,validation,FALSE,0.618215159346897,-0.539773600905329,-1.00912641354096,FLAT,Easing-Backwardation,0.6874
2024-02-02,-0.0177324973876694,Contango-Surplus,validation,FALSE,-0.162797342015658,0.145064844627989,1.66187629149455,FLAT,Contango-Surplus,0.6625
2024-02-03,-0.0133333333333354,Contango-Surplus,validation,FALSE,-0.153756096240532,0.140422762907196,1.60869617349457,FLAT,Contango-Surplus,0.6626
2024-02-05,-0.0432499999999862,Contango-Surplus,validation,FALSE,-0.173242204275217,0.12999220427523,1.4892027280498,FLAT,Contango-Surplus,0.64
2024-02-06,-0.0505555555555617,Contango-Surplus,validation,FALSE,-0.182778726783741,0.132223171228179,1.5147608920262,FLAT,Contango-Surplus,0.6315
2024-02-07,-0.0677310924369579,Contango-Surplus,validation,FALSE,-0.184940989054552,0.117209896617594,1.34276742802042,FLAT,Contango-Surplus,0.6044
2024-02-08,0.011809954751115,Transition-Tightening,validation,FALSE,,,,FLAT,,0.6069
2024-02-09,0.0816666666666635,Transition-Tightening,validation,FALSE,,,,FLAT,,0.583
2024-02-10,0.0646666666666533,Transition-Tightening,validation,FALSE,,,,FLAT,,0.578
2024-02-12,0.0849019607843218,Transition-Tightening,validation,FALSE,,,,FLAT,,0.5348
2024-02-13,0.275243589743596,Transition-Tightening,validation,FALSE,,,,FLAT,,0.546
2024-02-14,0.354873949579812,Transition-Tightening,validation,FALSE,,,,FLAT,,0.5585
2024-02-15,0.442729044834294,Transition-Tightening,validation,FALSE,,,,FLAT,,0.5342
2024-02-16,0.796666666666681,Transition-Tightening,validation,FALSE,,,,FLAT,,0.5295
2024-02-17,0.760000000000005,Transition-Tightening,validation,FALSE,,,,FLAT,,0.5336
2024-02-19,1.12900000000001,Backwardation-Deficit,validation,FALSE,0.118636161162885,1.01036383883713,2.04811593263404,SELL_SPREAD,Backwardation-Deficit,0.5995
2024-02-20,1.72043478260871,Backwardation-Deficit,validation,FALSE,-0.195521531982942,1.91595631459165,3.88384906833402,SELL_SPREAD,Backwardation-Deficit,0.3817
2024-02-21,0.56185714285715,Stable-Elevated,validation,FALSE,-0.42073803709765,0.9825951799548,11.214117417996,SELL_SPREAD,Stable-Elevated,0.4563
2024-02-22,0.706438127090294,Stable-Elevated,validation,FALSE,-0.405600765816472,1.11203889290677,12.6914267165532,SELL_SPREAD,Stable-Elevated,0.6048
2024-02-23,0.436108165429474,Stable-Elevated,validation,FALSE,-0.450156270294206,0.88626443572368,10.114718297373,SELL_SPREAD,Stable-Elevated,0.6296
2024-02-24,0.409000000000006,Stable-Elevated,validation,FALSE,-0.420016269144676,0.829016269144682,9.4613590350047,SELL_SPREAD,Stable-Elevated,0.6596
2024-02-26,0.469449367088615,Stable-Elevated,validation,FALSE,-0.455413363773949,0.924862730862564,10.5552311582663,SELL_SPREAD,Stable-Elevated,0.6796
2024-02-27,0.665049019607849,Stable-Elevated,validation,FALSE,-0.447478254339906,1.11252727394776,12.697000489405,SELL_SPREAD,Stable-Elevated,0.6967
2024-02-28,0.747352941176487,Stable-Elevated,validation,FALSE,-0.407720730531287,1.15507367170777,13.1825720756768,SELL_SPREAD,Stable-Elevated,0.7244
2024-02-29,0.843506493506496,Backwardation-Deficit,validation,FALSE,-0.41753830607199,1.26104479957849,2.55627314290525,SELL_SPREAD,Backwardation-Deficit,0.7319
2024-03-01,0.918599137931039,Easing-Backwardation,validation,FALSE,0.631929564907517,0.286669573023522,0.535939211571935,FLAT,Easing-Backwardation,0.7297
2024-03-02,0.900000000000006,Easing-Backwardation,validation,FALSE,0.631929564907517,0.268070435092489,0.501167445550372,FLAT,Easing-Backwardation,0.719
2024-03-04,0.611547619047613,Stable-Elevated,validation,FALSE,-0.325760129470934,0.937307748518547,10.697263087702,SELL_SPREAD,Stable-Elevated,0.7291
2024-03-05,0.674219219219225,Stable-Elevated,validation,FALSE,-0.333889505782447,1.00810872500167,11.5052972403091,SELL_SPREAD,Stable-Elevated,0.7888
2024-03-06,0.771874999999994,Stable-Elevated,validation,FALSE,-0.330766254523752,1.10264125452375,12.5841737781825,SELL_SPREAD,Stable-Elevated,0.7591
2024-03-07,0.563033033033022,Stable-Elevated,validation,FALSE,-0.392786304476325,0.955819337509346,10.9085313055515,SELL_SPREAD,Stable-Elevated,0.7966
2024-03-08,0.504329004329023,Stable-Elevated,validation,FALSE,-0.298302940662056,0.802631944991079,9.16024122465011,SELL_SPREAD,Stable-Elevated,0.8171
2024-03-09,0.526666666666657,Stable-Elevated,validation,FALSE,-0.287224447330297,0.813891113996954,9.28873935474144,SELL_SPREAD,Stable-Elevated,0.8166
2024-03-11,0.380870870870879,Stable-Elevated,validation,FALSE,-0.31073337669394,0.691604247564819,7.8931093874625,SELL_SPREAD,Stable-Elevated,0.8496
2024-03-12,0.330714285714294,Stable-Elevated,validation,FALSE,-0.295279949724182,0.625994235438476,7.14431843591845,SELL_SPREAD,Stable-Elevated,0.8524
2024-03-13,0.418558441558446,Stable-Elevated,validation,FALSE,-0.291529826919201,0.710088268477647,8.10406297761005,SELL_SPREAD,Stable-Elevated,0.8794
2024-03-14,0.56978978978978,Stable-Elevated,validation,FALSE,-0.244137990753286,0.813927780543066,9.28915782102521,SELL_SPREAD,Stable-Elevated,0.8576
2024-03-15,0.44585470085471,Stable-Elevated,validation,FALSE,-0.202876113014961,0.648730813869671,7.40380542039829,SELL_SPREAD,Stable-Elevated,0.8801
2024-03-16,0.450000000000003,Stable-Elevated,validation,FALSE,-0.226923687563302,0.676923687563305,7.72556376238984,SELL_SPREAD,Stable-Elevated,0.8686
2024-03-18,0.651828571428567,Stable-Elevated,validation,FALSE,-0.13458017617703,0.786408747605597,8.97508985805732,SELL_SPREAD,Stable-Elevated,0.8719
2024-03-19,0.673864734299499,Stable-Elevated,validation,FALSE,-0.109915194547644,0.783779928847143,8.94508779532657,SELL_SPREAD,Stable-Elevated,0.8816
2024-03-20,0.601999999999975,Stable-Elevated,validation,FALSE,-0.13659485816705,0.738594858167025,8.42940168319787,SELL_SPREAD,Stable-Elevated,0.8869
2024-03-21,0.442102102102112,Stable-Elevated,validation,FALSE,-0.159722676881781,0.601824778983893,6.86847836653881,SELL_SPREAD,Stable-Elevated,0.8666
2024-03-22,0.498799999999989,Stable-Elevated,validation,FALSE,-0.220879024879599,0.719679024879588,8.21351992449199,SELL_SPREAD,Stable-Elevated,0.8906
2024-03-23,0.474999999999994,Stable-Elevated,validation,FALSE,-0.262953545218713,0.737953545218707,8.42208253605484,SELL_SPREAD,Stable-Elevated,0.8855
2024-03-25,0.546033126294006,Stable-Elevated,validation,FALSE,-0.197139783224162,0.743172909518169,8.48164985868729,SELL_SPREAD,Stable-Elevated,0.8982
2024-03-26,0.602349936143042,Stable-Elevated,validation,FALSE,-0.174310331680242,0.776660267823284,8.86383285297935,SELL_SPREAD,Stable-Elevated,0.8931
2024-03-27,0.606666666666669,Stable-Elevated,validation,FALSE,-0.173242572509095,0.779909239175764,8.90091256492755,SELL_SPREAD,Stable-Elevated,0.8785
2024-03-28,0.755793650793649,Stable-Elevated,validation,FALSE,-0.135964799840804,0.891758450634453,10.1774201399654,SELL_SPREAD,Stable-Elevated,0.8816
2024-03-29,0.771999999999991,Stable-Elevated,validation,FALSE,-0.164783731302275,0.936783731302266,10.6912826079355,SELL_SPREAD,Stable-Elevated,0.8802
2024-04-01,0.935101010100993,Backwardation-Deficit,validation,FALSE,0.139649376382007,0.795451633718986,1.61246582868081,FLAT,Backwardation-Deficit,0.8662
2024-04-02,0.881856187290964,Backwardation-Deficit,validation,FALSE,0.124876222836885,0.756979964454079,1.53447962633694,FLAT,Backwardation-Deficit,0.897
2024-04-03,0.824523809523811,Backwardation-Deficit,validation,FALSE,0.239174392983371,0.58534941654044,1.18656608648459,FLAT,Backwardation-Deficit,0.8971
2024-04-04,0.778571428571425,Stable-Elevated,validation,FALSE,0.00573726961599685,0.772834158955428,8.82016641233983,SELL_SPREAD,Stable-Elevated,0.8831
2024-04-05,0.837142857142851,Backwardation-Deficit,validation,FALSE,0.329975300862863,0.507167556279988,1.02808306533184,FLAT,Backwardation-Deficit,0.8961
2024-04-06,0.865000000000009,Backwardation-Deficit,validation,FALSE,0.400693550508001,0.464306449492009,0.941199002058327,FLAT,Backwardation-Deficit,0.8971
2024-04-08,0.888000000000005,Backwardation-Deficit,validation,FALSE,0.312485011158735,0.57551498884127,1.1666306461167,FLAT,Backwardation-Deficit,0.8765
2024-04-09,0.757500000000007,Stable-Elevated,validation,FALSE,0.0118472940204719,0.745652705979535,8.50995116654815,SELL_SPREAD,Stable-Elevated,0.8795
2024-04-10,0.776763636363626,Stable-Elevated,validation,FALSE,0.0177367238505828,0.759026912513043,8.6625877003913,SELL_SPREAD,Stable-Elevated,0.8734
2024-04-11,0.613181818181815,Stable-Elevated,validation,FALSE,0.0271619300573054,0.58601988812451,6.68810102957295,SELL_SPREAD,Stable-Elevated,0.8811
2024-04-12,0.57571428571427,Stable-Elevated,validation,FALSE,0.039876522357022,0.535837763357248,6.11538476665531,SELL_SPREAD,Stable-Elevated,0.8936
2024-04-13,0.570000000000022,Stable-Elevated,validation,FALSE,-0.00739533992199376,0.577395339922016,6.58967117952587,SELL_SPREAD,Stable-Elevated,0.8971
2024-04-15,0.54270161290323,Stable-Elevated,validation,FALSE,0.00409088082077275,0.538610732082457,6.14703197754674,SELL_SPREAD,Stable-Elevated,0.899
2024-04-16,0.520888888888877,Stable-Elevated,validation,FALSE,0.0352937091958404,0.485595179693037,5.54197850119829,SELL_SPREAD,Stable-Elevated,0.895
2024-04-17,0.516298076923079,Stable-Elevated,validation,FALSE,0.00557536726377883,0.5107227096593,5.82875282821957,SELL_SPREAD,Stable-Elevated,0.8724
2024-04-18,0.646421052631581,Stable-Elevated,validation,FALSE,-0.00378308307461256,0.650204135706194,7.42062008060253,SELL_SPREAD,Stable-Elevated,0.8297
2024-04-19,1.092,Backwardation-Deficit,validation,FALSE,0.726242610502247,0.365757389497753,0.741429481256149,FLAT,Backwardation-Deficit,0.6755
2024-04-20,3.18166666666666,Deep-Backwardation,validation,FALSE,1.0690419735389,2.11262469312776,2.84934550817025,SELL_SPREAD,Deep-Backwardation,0.65
2024-04-22,1.23709302325582,Backwardation-Deficit,validation,FALSE,0.718395492670635,0.518697530585185,1.05145556063463,FLAT,Backwardation-Deficit,0.695
2024-04-23,0.814935064935071,Backwardation-Deficit,validation,FALSE,1.04746345011265,-0.232528385177582,-0.471359991485841,FLAT,Backwardation-Deficit,0.8278
2024-04-24,0.726499999999987,Stable-Elevated,validation,FALSE,0.100667879824167,0.62583212017582,7.14246825424876,SELL_SPREAD,Stable-Elevated,0.8668
2024-04-25,0.823949579831947,Backwardation-Deficit,validation,FALSE,1.05069158587965,-0.226742006047704,-0.459630380000731,FLAT,Backwardation-Deficit,0.8681
2024-04-26,0.701266666666669,Stable-Elevated,validation,FALSE,0.042216532146364,0.659050134520305,7.52157729208149,SELL_SPREAD,Stable-Elevated,0.8835
2024-04-27,0.700000000000003,Stable-Elevated,validation,FALSE,-0.0137578243762039,0.713757824376207,8.14594271766765,SELL_SPREAD,Stable-Elevated,0.8907
2024-04-29,0.626689189189193,Stable-Elevated,validation,FALSE,0.00356950565623043,0.623119683532963,7.11151188114375,SELL_SPREAD,Stable-Elevated,0.8857
2024-04-30,0.65466911764706,Stable-Elevated,validation,FALSE,-0.00678380062730399,0.661452918274364,7.54899967283173,SELL_SPREAD,Stable-Elevated,0.8818
2024-05-01,0.562797202797199,Stable-Elevated,validation,FALSE,-0.110142591330273,0.672939794127472,7.68009656523519,SELL_SPREAD,Stable-Elevated,0.8986
2024-05-02,0.492179487179485,Stable-Elevated,validation,FALSE,-0.0966941644561041,0.588873651635589,6.72067033150858,SELL_SPREAD,Stable-Elevated,0.8919
2024-05-03,0.362411347517735,Stable-Elevated,validation,FALSE,-0.136888482604769,0.499299830122504,5.69838631005372,SELL_SPREAD,Stable-Elevated,0.8817
2024-05-04,0.347999999999999,Stable-Elevated,validation,FALSE,-0.1580014402153,0.506001440215299,5.77487013981735,SELL_SPREAD,Stable-Elevated,0.8969
